0.0011475478 -0.0000292523 0.0000648140 2.0059033329 -0.4018827987 -4.8424057593 0.0000001000
0.0002249583 -0.0000108270 -0.0001542917 -8.9961271083 3.1628221477 8.0188872387 0.0000001000
-0.0023833073 -0.0020009997 -0.0010590055 7.9753903199 2.8501752958 -5.0272675998 0.0000001000
-0.0014328312 -0.0011180450 -0.0007549531 1.0289187465 -2.9862224604 -0.7236163172 0.0000001000
-0.0000695948 0.0009862330 0.0003425136 0.4337761899 9.0502283399 -0.1612462030 0.0000001000
0.0001604743 0.0003310366 0.0008713173 5.9942421161 16.0274968756 -2.7767607237 0.0000001000
0.0001504463 -0.0029821741 -0.0022144804 -4.7059978459 0.7187290606 -2.2609625314 0.0000001000
0.0012833278 -0.0045733582 0.0002559455 6.7606061344 -4.5627794129 -3.1251464613 0.0000001000
-0.0009547554 -0.0005982401 -0.0004485120 -2.9905170214 -5.4358085217 8.9982034123 0.0000001000
-0.0019025454 0.0021163097 -0.0023981122 -7.8395192749 3.5049669827 -8.1947334535 0.0000001000
-0.0068897728 -0.0050577481 0.0011266254 2.7524063119 1.3155673171 5.3572829978 0.0000001000
-0.0002799630 0.0002996633 0.0000151020 -6.7395987701 -7.1415292733 -6.6067380050 0.0000001000
0.0013506567 -0.0006191464 -0.0002172499 -2.5348341738 -8.7593441297 -7.3642042405 0.0000001000
-0.0000232445 -0.0000474325 0.0002399886 -5.9375438284 -3.9404387436 16.7975884166 0.0000001000
-0.0005075797 -0.0000865798 0.0001738093 -1.4375967220 4.8312426598 4.5865210159 0.0000001000
-0.0001028973 0.0001410034 -0.0001399121 -14.0974864255 -5.2297433419 -0.2474709675 0.0000001000
-0.0013246166 -0.0003074231 -0.0000692812 -7.6905973235 -8.4855960032 0.9042354269 0.0000001000
-0.0015811128 -0.0003054243 -0.0004591362 3.2094241106 3.6077415818 -12.6119939185 0.0000001000
0.0003067043 -0.0020075359 0.0008876912 1.0373091859 -3.7881377698 0.2615690511 0.0000001000
0.0009695648 0.0024562001 -0.0018192203 -10.0430121248 -2.1281165934 -5.6506406193 0.0000001000
-0.0032538711 0.0003382413 0.0059847275 0.1279773765 -0.4584049667 -1.8218054083 0.0000001000
-0.0017286336 -0.0031515573 -0.0037303434 0.7253464416 0.2993893981 1.1678085807 0.0000001000
0.0023940936 0.0013440707 0.0006096494 -6.9416652854 -1.0091213992 2.3260761422 0.0000001000
0.0021959970 0.0008213112 -0.0014565633 -2.9253310804 -3.9709031930 -0.3781110259 0.0000001000
-0.0077815258 0.0091938692 -0.0015584823 1.6524971530 -1.5860511698 0.2796589659 0.0000001000
0.0001081700 0.0002667680 -0.0023500157 2.2421627229 1.1054044539 -0.7141321566 0.0000001000
0.0000685862 0.0003129868 -0.0047143436 1.9537875090 -1.7610704215 -1.1713761001 0.0000001000
-0.0004032789 0.0033870997 0.0007124445 -0.4935818424 4.9605429968 -4.9142495657 0.0000001000
0.0031470948 0.0043256277 -0.0006638392 2.2428038965 -3.8962721574 -1.4172614748 0.0000001000
0.0006666693 -0.0000536600 0.0009016664 -0.2666038047 3.8119181810 3.8023848977 0.0000001000
-0.0006287728 0.0000856305 0.0001521205 1.2462295416 0.1393149195 -3.4544492580 0.0000001000
0.0015390603 -0.0004915330 -0.0009927294 4.9279397118 13.4860400346 1.4433803066 0.0000001000
0.0000504938 0.0005253015 -0.0001856078 0.4482699626 6.1543138871 2.1710472475 0.0000001000
-0.0003541961 -0.0003639646 0.0003681178 8.8446195756 1.9386944653 0.9910758367 0.0000001000
0.0003802687 0.0010236295 -0.0000014570 0.9621771246 5.0268662377 -0.4776112946 0.0000001000
0.0010375739 -0.0006186592 0.0025917523 -1.9352407919 6.4732181448 -0.8924786004 0.0000001000
-0.0009836183 0.0011836438 0.0001528152 -6.6527209703 12.3716498671 7.7651155446 0.0000001000
0.0001591463 0.0019371785 0.0007238855 -2.5612352355 -9.2572714609 9.6464733850 0.0000001000
-0.0024993152 0.0001968483 0.0011362990 4.6424619632 10.1361180630 -2.6884328376 0.0000001000
-0.0014837620 0.0010135991 -0.0009133451 -5.8573503249 3.2804658375 -6.4713384605 0.0000001000
0.0008146427 0.0005754207 0.0022007945 11.6470704357 -3.4875553737 -1.8720130541 0.0000001000
-0.0004866018 0.0008081051 0.0002528898 -4.4956941901 -6.1991206154 -2.3319823401 0.0000001000
0.0017872098 -0.0025367265 -0.0001179118 3.0252775791 8.5841616514 3.0354137435 0.0000001000
-0.0044739093 0.0028874193 0.0052816239 3.5505626395 -2.3782659724 0.1391456332 0.0000001000
0.0001921892 -0.0006756965 0.0001297624 -2.9196398104 -12.6605241727 -3.1076636824 0.0000001000
0.0005555655 0.0002917796 0.0010443977 7.4090624123 2.5673564902 4.2965587910 0.0000001000
-0.0022993393 0.0013926613 0.0019949712 4.5219941699 2.1618257191 4.1906546510 0.0000001000
-0.0085439325 0.0069567134 -0.0031040101 1.9639579691 -0.6565089182 -1.7777873506 0.0000001000
-0.0046873492 0.0012603046 -0.0066509504 4.0335619585 2.4782525686 -0.2075933983 0.0000001000
-0.0004245382 -0.0016663812 0.0006848956 6.3424069950 3.9408236025 -5.2480929236 0.0000001000
0.0011549274 -0.0011004713 0.0000781243 -9.9048096215 -10.2416704794 3.2186759377 0.0000001000
-0.0012825832 0.0002098357 -0.0005270268 -0.2593874105 12.9707967612 -0.7091423999 0.0000001000
-0.0001136056 0.0005549401 0.0011556891 -8.3759865167 4.9355481850 6.5120203010 0.0000001000
-0.0008339434 0.0014428921 0.0017423005 -8.2248641007 2.5546600149 -1.0702788927 0.0000001000
0.0005716264 0.0016334726 -0.0018395392 0.1064581563 -10.2995974790 -2.5520786883 0.0000001000
0.0001190405 0.0000649213 -0.0003421689 4.5192426545 3.8136903369 7.3488877594 0.0000001000
-0.0022755718 0.0001325904 0.0028597329 0.5905679576 0.6516078660 -0.6335126651 0.0000001000
-0.0004306069 -0.0008290623 -0.0012942858 3.4284803729 1.4658643171 4.6539161888 0.0000001000
-0.0015936419 -0.0001723115 -0.0001155910 11.1389876005 -3.3141513689 -12.0415698747 0.0000001000
-0.0003153119 0.0007005377 -0.0028845937 3.0765483895 4.1874258332 4.6642105515 0.0000001000
-0.0031079463 -0.0055718437 -0.0088041907 4.4292296408 -0.6221987164 2.3399311910 0.0000001000
0.0006924302 0.0000415007 0.0002484531 -8.2100126736 9.6082280817 8.7185652043 0.0000001000
-0.0023013533 -0.0004217487 0.0020260280 7.9207858708 -0.1735043131 2.0255289442 0.0000001000
0.0001562745 0.0021486350 0.0003021220 1.6458909890 2.2432492240 -2.2020985906 0.0000001000
0.0030021701 -0.0053541552 -0.0018633823 -4.4680410800 -2.2180174371 2.1781042830 0.0000001000
0.0034622355 -0.0054954393 0.0046922015 1.3332401402 2.6078209530 -1.2935591907 0.0000001000
-0.0018703435 0.0095011524 0.0038669639 1.9748766156 -1.3096019399 -0.7913571540 0.0000001000
0.0007515783 -0.0038865113 -0.0005602639 -8.6343961149 0.8534089125 2.9388765660 0.0000001000
-0.0009195996 0.0009600167 -0.0001100497 -2.6432108226 -4.3630417774 0.4285040745 0.0000001000
-0.0036008021 -0.0015506694 0.0027652970 1.2375479761 2.7161216615 3.1891867219 0.0000001000
-0.0032542815 -0.0003158105 -0.0001632238 -9.3120499667 -3.5133052051 -2.2331467105 0.0000001000
-0.0006978468 0.0032889973 0.0026679693 3.0086824897 2.6412661571 -0.3198874851 0.0000001000
-0.0026869660 -0.0006823745 -0.0012046229 -0.0919570345 -1.0125931229 -5.9185793750 0.0000001000
-0.0013380534 0.0004907830 0.0011127365 1.5997678757 -2.9105710653 -1.9735419224 0.0000001000
0.0016599431 0.0016157504 -0.0007613454 0.7593062091 5.0945302316 -0.3683004121 0.0000001000
-0.0025478525 0.0015967294 -0.0021582194 -2.2558275985 -8.9133673631 7.1297359593 0.0000001000
0.0009957230 0.0002316009 -0.0003081871 -10.9769970791 10.7046768628 1.3558586257 0.0000001000
-0.0004988236 -0.0000135988 0.0084912062 -0.2526302684 1.3793914894 -3.0111739514 0.0000001000
0.0022680897 -0.0014547056 -0.0034614051 4.8947122721 1.6748170344 6.0490079867 0.0000001000
0.0028536486 -0.0023080433 0.0013295874 0.9981647181 1.9811482037 -3.6797496462 0.0000001000
0.0020887797 -0.0002752348 0.0044150221 7.0121323671 -3.4852976638 -5.5120273420 0.0000001000
0.0004813416 -0.0002005216 -0.0008409614 0.1378043645 -2.2223862623 0.7211193115 0.0000001000
0.0003811700 -0.0009676541 -0.0018781645 -6.6539924874 1.7305212644 3.2611741573 0.0000001000
-0.0002062867 -0.0007384654 0.0013777381 2.5142316527 -0.7692781156 -2.5534770734 0.0000001000
-0.0011731577 -0.0012427427 0.0006501754 -3.8225506007 6.1956764830 -0.7444470461 0.0000001000
0.0006267146 0.0011117713 0.0006157705 -3.1927971753 1.7680205733 0.8399990623 0.0000001000
-0.0041644437 0.0045817782 0.0080259954 -3.7415158227 -0.8077837305 -2.6237070511 0.0000001000
-0.0071066873 0.0010323261 0.0017479158 -1.5982213490 -1.7017010714 3.1970108966 0.0000001000
0.0017918050 -0.0018678222 -0.0005978752 -5.6561111595 -0.8424571309 -1.1224193424 0.0000001000
0.0015106001 0.0021751135 -0.0008020095 -3.0328993322 -6.0130399907 -4.1112366671 0.0000001000
-0.0014072524 0.0022008317 -0.0076559424 -0.8415286991 -4.1206709315 -0.0949024621 0.0000001000
0.0002382356 -0.0006085756 -0.0006995674 9.1054266449 4.3037513330 13.8705371394 0.0000001000
-0.0023936730 0.0003222502 -0.0016121213 -1.5176343481 6.7900823281 -1.6425577372 0.0000001000
0.0011785466 -0.0030094722 -0.0042195996 -0.9155357089 -1.0960752682 -2.0479671842 0.0000001000
-0.0005151211 -0.0025846699 0.0030893545 0.4270488308 1.1309599863 2.9720338673 0.0000001000
-0.0003634613 -0.0003829643 -0.0006772386 4.0023480334 -9.6129665519 -0.4265300127 0.0000001000
0.0012670714 0.0000653110 0.0002143099 -8.2659297686 -4.3207894290 -4.4428357240 0.0000001000
0.0015240678 0.0023199813 0.0009009986 -0.9011854363 -6.7727814708 6.2850636658 0.0000001000
-0.0000716197 -0.0004125405 0.0005156290 0.0722846213 -3.3691344881 1.3258583276 0.0000001000
-0.0004125641 -0.0019978650 0.0000516563 0.5578394806 1.3835274654 -7.3251987603 0.0000001000
0.0055229217 0.0023607462 -0.0028537576 1.8052156052 0.0613774497 -2.5543722410 0.0000001000
0.0021079738 -0.0000737387 -0.0022609522 4.2920753462 -1.6628907926 -3.9814904869 0.0000001000
-0.0035928303 0.0007622374 -0.0012138500 2.4531579643 7.1243020355 2.7157990763 0.0000001000
-0.0012696915 0.0019650042 -0.0006478562 -5.6198829808 3.6267805573 1.0646809687 0.0000001000
-0.0037656434 -0.0027449360 0.0017219061 0.3406247391 -2.9260563170 6.0460078925 0.0000001000
-0.0017732187 0.0006883541 -0.0005837677 -5.0288159315 -7.3760055482 -3.1798280111 0.0000001000
-0.0016287699 0.0010377238 -0.0001105229 2.0347570480 6.2034535979 7.2616437958 0.0000001000
-0.0000249436 0.0006251906 -0.0000064040 2.7814219643 -7.2094642800 -1.8101450222 0.0000001000
-0.0001639084 -0.0017618679 -0.0004875107 4.2583155505 -10.6868935458 -0.3068253617 0.0000001000
0.0020977726 -0.0058480575 0.0002025368 0.1062271120 -5.2070727683 -2.5564004538 0.0000001000
-0.0001956131 -0.0013584234 0.0003956824 4.5143426337 -2.7622363943 3.4269450631 0.0000001000
-0.0015651856 -0.0005905014 -0.0018785231 0.3945524296 -7.9919816702 -10.6917153055 0.0000001000
0.0002557181 -0.0003875553 -0.0011431580 -5.8252756568 -4.3901839341 -1.4143436385 0.0000001000
-0.0017200317 0.0009207170 0.0008851420 -1.8632572244 4.0166539538 0.4317129079 0.0000001000
-0.0005636261 0.0000730445 0.0001700760 4.8596199751 -4.5069871231 0.9281757124 0.0000001000
-0.0009246839 -0.0004712690 -0.0001269709 -6.5550842696 0.2416805496 -4.3843578024 0.0000001000
0.0024319236 0.0008015001 0.0022851664 -4.7667940749 2.2935057346 6.1964922291 0.0000001000
0.0000755204 0.0011750580 0.0014244767 3.2399071261 8.0387204288 -4.4842692318 0.0000001000
0.0000214637 0.0001930611 -0.0011496705 -0.5451812978 1.3016181487 -0.2963929139 0.0000001000
-0.0004143054 0.0029986201 0.0009656374 -0.6004770746 -6.3430717630 7.3655255249 0.0000001000
0.0018767708 -0.0000487404 0.0028075966 7.3217381247 -2.2888581607 6.6840972195 0.0000001000
-0.0006504912 -0.0002011286 0.0000841493 0.8666218852 4.0730110902 -2.8095169208 0.0000001000
-0.0025358534 0.0019799634 0.0043725553 2.9537940058 -1.2105633730 -2.7810450991 0.0000001000
0.0026401409 -0.0032892442 0.0023000025 -1.7998687097 -7.1692563898 -4.5590156607 0.0000001000
0.0033588920 -0.0000425828 -0.0044817813 4.6767185297 -3.4027313150 2.8777023114 0.0000001000
-0.0000970493 0.0000064745 -0.0002322970 -0.8417792119 -1.3030285244 -7.2466141860 0.0000001000
0.0005222359 -0.0000743753 0.0009365080 -12.6158258753 -4.7119171948 -2.7245833998 0.0000001000
-0.0016037498 -0.0012385986 0.0016940400 6.1294202861 4.3571118562 -1.8773287483 0.0000001000
-0.0022304733 -0.0004712408 0.0006602437 2.2453415154 -6.1239181579 -0.9255597035 0.0000001000
0.0007777689 0.0009333790 0.0027125116 -5.3376807230 4.3297514194 3.8694093940 0.0000001000
0.0024671302 -0.0004846490 0.0027963350 -1.9474420434 -1.3155528768 5.3921844770 0.0000001000
-0.0007552937 0.0011263560 0.0051444633 -1.4415853299 -1.5733643644 -2.6574727775 0.0000001000
-0.0026787165 0.0006863862 0.0004926889 -2.3130274276 -7.6544000883 -6.1467364863 0.0000001000
0.0016619368 0.0028052385 -0.0041689963 1.2464877903 4.0256648089 -7.2038116893 0.0000001000
-0.0003633578 -0.0000787846 0.0003827680 -7.0194054909 -4.4323021943 -10.0639672721 0.0000001000
-0.0018992866 0.0034171697 -0.0038127919 4.1851697995 0.2069914197 -3.1207882084 0.0000001000
-0.0012154163 -0.0026435119 -0.0005273506 -7.2901723470 0.4550463155 4.6337476492 0.0000001000
-0.0003439510 -0.0001109728 -0.0004230133 -3.7497521896 4.0548505212 -4.6331919568 0.0000001000
-0.0012433131 -0.0005402499 0.0041496251 -3.8560315187 4.7031977235 1.4551535073 0.0000001000
0.0000236493 0.0002619024 -0.0002416390 3.8843022080 6.3995708524 3.1703656397 0.0000001000
-0.0049911029 0.0068243453 0.0028183568 -3.7554924534 -1.5186445221 -0.4096592690 0.0000001000
0.0007186522 -0.0016993727 0.0016991874 -2.4968177229 5.1560865085 -7.8260037013 0.0000001000
0.0015817028 -0.0000628966 0.0001666965 1.4191311025 -12.1315164889 1.6140650287 0.0000001000
-0.0003413649 0.0008940225 0.0003584378 -3.7834145134 0.0763391128 -2.6067002852 0.0000001000
0.0001426217 -0.0000531351 -0.0003468451 -0.5425073989 2.7143340339 -15.5351186036 0.0000001000
0.0013061618 0.0023055768 -0.0010079586 6.3135392264 -3.0631821179 -8.2563753406 0.0000001000
0.0005219790 0.0001023133 0.0000786137 3.7213046070 -2.1081601453 6.8878981139 0.0000001000
0.0029523683 0.0005380949 -0.0026683935 -1.8938854162 -5.2663026152 -1.0132260449 0.0000001000
-0.0012348762 -0.0005175199 -0.0001844182 -4.2486626193 -4.8439081917 10.8542736388 0.0000001000
0.0004329482 -0.0009819767 -0.0001628157 6.6337865579 11.0730877688 -1.5448010017 0.0000001000
-0.0010272323 -0.0023822132 0.0012768208 6.6699436955 -0.2557977150 0.5409207746 0.0000001000
-0.0001326621 0.0017224091 0.0000512875 -10.8264908242 7.9538944362 -6.4150638399 0.0000001000
-0.0001532148 0.0007905341 -0.0000367453 -7.5580025430 -8.0325580451 8.8642188850 0.0000001000
0.0003873107 -0.0008960124 0.0001955319 2.4054890978 -5.7787509235 0.5747619256 0.0000001000
0.0000188349 -0.0004932203 -0.0000544825 -1.5472193596 12.7859848170 -3.2635825875 0.0000001000
-0.0011278883 -0.0004113905 0.0003500085 3.6399446651 0.0339783336 8.3132002385 0.0000001000
-0.0011189194 0.0003607664 0.0003735644 13.9210784585 -0.6409035029 5.4409919327 0.0000001000
0.0022796895 -0.0068591426 0.0007641079 0.1271746524 -3.4910624244 2.7924924914 0.0000001000
-0.0010236286 0.0005690734 0.0009465036 -3.0241787006 -1.3873061736 5.0469828181 0.0000001000
0.0000134801 -0.0010066065 -0.0000003381 11.7916141499 -6.7125308776 -1.0546166188 0.0000001000
0.0056684698 0.0025775737 -0.0045996702 -1.0008996014 -3.2038506835 3.2429817425 0.0000001000
0.0010901801 0.0028588829 -0.0001727972 -6.3230860475 -8.7964590955 1.8537165920 0.0000001000
-0.0006933259 -0.0001758442 -0.0014774721 3.6461913696 -10.0490788417 0.1568340570 0.0000001000
0.0069443721 0.0004052468 -0.0031648985 -2.2855202673 0.7164120425 0.9789016607 0.0000001000
0.0002437263 0.0014644902 -0.0014885283 4.7487847420 -4.6502916819 3.7222953124 0.0000001000
0.0024547034 0.0008464526 0.0007188103 -1.7450659649 4.1329259472 5.2128888435 0.0000001000
0.0002893234 0.0001049148 0.0005702590 3.0033711792 1.3102930098 11.2118030304 0.0000001000
0.0004906290 0.0004799776 -0.0004238576 2.2465624915 -0.5222942492 2.1788183026 0.0000001000
0.0000034881 0.0029722197 -0.0032730628 3.6272154414 8.1800118598 1.2137511907 0.0000001000
-0.0001355108 0.0006870841 -0.0002244246 1.4785869653 4.5371354338 3.5112264514 0.0000001000
0.0060012589 0.0003272195 -0.0053345253 3.8049898186 1.4792595981 -2.4653808762 0.0000001000
-0.0003589244 -0.0024443720 0.0013200504 -5.8468135719 -3.4048532606 0.0360779741 0.0000001000
-0.0007317698 -0.0000960445 0.0002168351 -7.4774891617 4.3064379961 6.5982900623 0.0000001000
-0.0002922939 0.0001382595 -0.0006529356 -10.3778822888 6.2368388491 4.8242325552 0.0000001000
0.0022220651 -0.0031358876 0.0009197500 6.5052693475 -2.5204985994 5.3167962299 0.0000001000
0.0026420913 0.0010118709 0.0022824529 -0.8674407257 5.2534253788 -7.0200012808 0.0000001000
-0.0019787093 0.0011917692 -0.0015817240 -0.2659012600 4.2089808962 1.7567933951 0.0000001000
0.0006001879 -0.0001065843 0.0000937977 3.6780427293 5.0638068888 -1.2197075427 0.0000001000
-0.0028602033 -0.0024255358 -0.0007535157 -0.3904317964 5.5394941468 2.2739663781 0.0000001000
-0.0006086935 -0.0007147166 0.0018084431 1.7226626652 -4.8139035100 0.5992791772 0.0000001000
0.0002731764 -0.0001958970 0.0004236632 -5.5896582140 -4.9875168986 -4.5173144921 0.0000001000
-0.0057256770 0.0061329527 -0.0027306119 -0.5100611518 -0.8469083430 -0.1192174209 0.0000001000
0.0005349349 -0.0030222839 0.0025927643 2.9010554454 -3.6240256897 8.2281318557 0.0000001000
-0.0045931277 -0.0047068726 0.0007836312 4.0873678093 -5.2845928887 -0.7218234034 0.0000001000
-0.0015224877 0.0000600462 0.0010884874 -10.9510623607 -1.8932580382 2.5428780468 0.0000001000
-0.0024025966 0.0021798918 0.0016256005 2.9818743931 -7.5079899697 2.6574021234 0.0000001000
-0.0012559159 -0.0009556076 -0.0006047358 -5.3357614569 -4.8860800871 -2.8794491969 0.0000001000
0.0005460702 0.0009228416 0.0000312409 10.5862736408 2.3170691550 -7.9012992471 0.0000001000
